filename,ref_lon,ref_lat,file_min,file_max,palette_extent,lon_min,lon_max,lat_min,lat_max,xmin,xmax,ymin,ymax
Nanjing_gt100pp.tif,119.0237497245,31.6429170555,0,0,0.02,118.334583333167,119.441249557167,31.177083908833296,32.6154166668333,13172945.559882347,13296167.471244134,3655813.177082754,3844367.5112471012
NewYork_0to25pp.tif,-73.8595834935,40.7279167425,-0.03,0.02,0.03,-74.2587500001667,-73.7004168901667,40.4954168351666,40.9162500001666,-8266446.236963561,-8204288.195826951,4938151.230090796,4999996.395181416
NewYork_25to50pp.tif,-73.8595834935,40.7279167425,-0.01,0,0.03,-74.2587500001667,-73.7004168901667,40.4954168351666,40.9162500001666,-8266446.236963561,-8204288.195826951,4938151.230090796,4999996.395181416
NewYork_50to100pp.tif,-73.8595834935,40.7279167425,0,0,0.03,-74.2587500001667,-73.7004168901667,40.4954168351666,40.9162500001666,-8266446.236963561,-8204288.195826951,4938151.230090796,4999996.395181416
NewYork_gt100pp.tif,-73.8595834935,40.7279167425,0,0,0.03,-74.2587500001667,-73.7004168901667,40.4954168351666,40.9162500001666,-8266446.236963561,-8204288.195826951,4938151.230090796,4999996.395181416
Osaka_0to25pp.tif,135.6787497655,34.7895834385,-0.08,0.01,0.08,135.093749999833,135.746249738833,34.272083645166695,35.051250000166696,15038567.45933521,15111245.580143698,4065344.116278651,4170847.99727914
Osaka_25to50pp.tif,135.6787497655,34.7895834385,-0.01,0,0.08,135.093749999833,135.746249738833,34.272083645166695,35.051250000166696,15038567.45933521,15111245.580143698,4065344.116278651,4170847.99727914
Osaka_50to100pp.tif,135.6787497655,34.7895834385,0,0,0.08,135.093749999833,135.746249738833,34.272083645166695,35.051250000166696,15038567.45933521,15111245.580143698,4065344.116278651,4170847.99727914
Osaka_gt100pp.tif,135.6787497655,34.7895834385,0,0,0.08,135.093749999833,135.746249738833,34.272083645166695,35.051250000166696,15038567.45933521,15111245.580143698,4065344.116278651,4170847.99727914
Philadelphia_0to25pp.tif,-75.1595833815,40.0629166965,-0.02,0.02,0.02,-75.2804166668331,-74.9554167968331,39.8712501068333,40.1379166668333,-8380177.650057325,-8344021.81992395,4847228.422594055,4886004.2404182535
Philadelphia_25to50pp.tif,-75.1595833815,40.0629166965,-0.01,0,0.02,-75.2804166668331,-74.9554167968331,39.8712501068333,40.1379166668333,-8380177.650057325,-8344021.81992395,4847228.422594055,4886004.2404182535
Philadelphia_50to100pp.tif,-75.1595833815,40.0629166965,0,0,0.02,-75.2804166668331,-74.9554167968331,39.8712501068333,40.1379166668333,-8380177.650057325,-8344021.81992395,4847228.422594055,4886004.2404182535
Philadelphia_gt100pp.tif,-75.1595833815,40.0629166965,0,0,0.02,-75.2804166668331,-74.9554167968331,39.8712501068333,40.1379166668333,-8380177.650057325,-8344021.81992395,4847228.422594055,4886004.2404182535
Qingdao_0to25pp.tif,120.0229164615,36.7545834905,-0.05,0.01,0.05,119.509583333166,121.69791579116601,35.5737506298333,37.1479166668333,13303745.961564334,13547302.317552086,4242128.527291306,4459744.5668725725
Qingdao_25to50pp.tif,120.0229164615,36.7545834905,-0.01,0,0.05,119.509583333166,121.69791579116601,35.5737506298333,37.1479166668333,13303745.961564334,13547302.317552086,4242128.527291306,4459744.5668725725
Qingdao_50to100pp.tif,120.0229164615,36.7545834905,-0.01,0,0.05,119.509583333166,121.69791579116601,35.5737506298333,37.1479166668333,13303745.961564334,13547302.317552086,4242128.527291306,4459744.5668725725
Qingdao_gt100pp.tif,120.0229164615,36.7545834905,0,0,0.05,119.509583333166,121.69791579116601,35.5737506298333,37.1479166668333,13303745.961564334,13547302.317552086,4242128.527291306,4459744.5668725725
RiodeJaneiro_0to25pp.tif,-43.3495835125,-22.8079166535,-0.06,0.01,0.06,-43.797916666833295,-43.151250258833294,-23.0770832128333,-22.7762499998333,-4875561.781158112,-4803586.813713831,-2641298.974551461,-2604982.193592647
RiodeJaneiro_25to50pp.tif,-43.3495835125,-22.8079166535,-0.01,0,0.06,-43.797916666833295,-43.151250258833294,-23.0770832128333,-22.7762499998333,-4875561.781158112,-4803586.813713831,-2641298.974551461,-2604982.193592647
RiodeJaneiro_50to100pp.tif,-43.3495835125,-22.8079166535,-0.01,0,0.06,-43.797916666833295,-43.151250258833294,-23.0770832128333,-22.7762499998333,-4875561.781158112,-4803586.813713831,-2641298.974551461,-2604982.193592647
RiodeJaneiro_gt100pp.tif,-43.3495835125,-22.8079166535,0,0,0.06,-43.797916666833295,-43.151250258833294,-23.0770832128333,-22.7762499998333,-4875561.781158112,-4803586.813713831,-2641298.974551461,-2604982.193592647
SaintPetersburg_0to25pp.tif,30.3154165225,59.8629167715,-0.02,0.01,0.02,29.9554166665,30.5662497555,59.6920835068334,60.125416666833395,3334621.729815121,3402554.132664991,8331508.769576911,8427713.61754349
SaintPetersburg_25to50pp.tif,30.3154165225,59.8629167715,-0.01,0,0.02,29.9554166665,30.5662497555,59.6920835068334,60.125416666833395,3334621.729815121,3402554.132664991,8331508.769576911,8427713.61754349
SaintPetersburg_50to100pp.tif,30.3154165225,59.8629167715,0,0,0.02,29.9554166665,30.5662497555,59.6920835068334,60.125416666833395,3334621.729815121,3402554.132664991,8331508.769576911,8427713.61754349
SaintPetersburg_gt100pp.tif,30.3154165225,59.8629167715,0,0,0.02,29.9554166665,30.5662497555,59.6920835068334,60.125416666833395,3334621.729815121,3402554.132664991,8331508.769576911,8427713.61754349
Seoul_0to25pp.tif,126.9987499065,37.5904167115,-0.02,0.02,0.02,126.764583333167,127.183749832167,37.42875010916659,37.701250000166596,14111368.867269645,14158034.61454279,4499072.191776549,4537307.997606804
Seoul_25to50pp.tif,126.9987499065,37.5904167115,0,0,0.02,126.764583333167,127.183749832167,37.42875010916659,37.701250000166596,14111368.867269645,14158034.61454279,4499072.191776549,4537307.997606804
Seoul_50to100pp.tif,126.9987499065,37.5904167115,0,0,0.02,126.764583333167,127.183749832167,37.42875010916659,37.701250000166596,14111368.867269645,14158034.61454279,4499072.191776549,4537307.997606804
Seoul_gt100pp.tif,126.9987499065,37.5904167115,0,0,0.02,126.764583333167,127.183749832167,37.42875010916659,37.701250000166596,14111368.867269645,14158034.61454279,4499072.191776549,4537307.997606804
Shanghai_0to25pp.tif,121.2712498335,31.0279170045,-0.06,0.03,0.06,120.854583333166,122.022082866166,30.688750473499997,31.872083333499997,13453470.676681286,13583457.98084306,3592404.90374842,3746531.264394005
Shanghai_25to50pp.tif,121.2712498335,31.0279170045,-0.02,0,0.06,120.854583333166,122.022082866166,30.688750473499997,31.872083333499997,13453470.676681286,13583457.98084306,3592404.90374842,3746531.264394005
Shanghai_50to100pp.tif,121.2712498335,31.0279170045,-0.01,0,0.06,120.854583333166,122.022082866166,30.688750473499997,31.872083333499997,13453470.676681286,13583457.98084306,3592404.90374842,3746531.264394005
Shanghai_gt100pp.tif,121.2712498335,31.0279170045,0,0,0.06,120.854583333166,122.022082866166,30.688750473499997,31.872083333499997,13453470.676681286,13583457.98084306,3592404.90374842,3746531.264394005
Singapore_0to25pp.tif,103.8737498945,1.3779167045,-0.05,0.01,0.05,103.611249999833,104.085416476833,1.1662501225,1.4720833334999999,11533951.590435976,11586724.71463203,129818.52942010855,163889.59907650852
Singapore_25to50pp.tif,103.8737498945,1.3779167045,-0.01,0.01,0.05,103.611249999833,104.085416476833,1.1662501225,1.4720833334999999,11533951.590435976,11586724.71463203,129818.52942010855,163889.59907650852
Singapore_50to100pp.tif,103.8737498945,1.3779167045,-0.01,0,0.05,103.611249999833,104.085416476833,1.1662501225,1.4720833334999999,11533951.590435976,11586724.71463203,129818.52942010855,163889.59907650852
Singapore_gt100pp.tif,103.8737498945,1.3779167045,0,0,0.05,103.611249999833,104.085416476833,1.1662501225,1.4720833334999999,11533951.590435976,11586724.71463203,129818.52942010855,163889.59907650852
Surat_0to25pp.tif,72.8754165545,21.1745834905,-0.05,0.03,0.05,72.5945833331666,73.6987495581666,20.815416967833297,21.567916666833298,8081192.05099797,8204143.302178701,2369885.159712916,2459726.853284022
Surat_25to50pp.tif,72.8754165545,21.1745834905,-0.02,0.01,0.05,72.5945833331666,73.6987495581666,20.815416967833297,21.567916666833298,8081192.05099797,8204143.302178701,2369885.159712916,2459726.853284022
Surat_50to100pp.tif,72.8754165545,21.1745834905,-0.01,0.01,0.05,72.5945833331666,73.6987495581666,20.815416967833297,21.567916666833298,8081192.05099797,8204143.302178701,2369885.159712916,2459726.853284022
Surat_gt100pp.tif,72.8754165545,21.1745834905,-0.01,0,0.05,72.5945833331666,73.6987495581666,20.815416967833297,21.567916666833298,8081192.05099797,8204143.302178701,2369885.159712916,2459726.853284022
Suzhou_0to25pp.tif,120.5137497615,31.3145836185,-0.04,0.03,0.04,119.9179166665,121.33208276750001,30.7612505065,32.0270833335,13349201.420304995,13506651.70500506,3601808.715046981,3766866.2608005786
Suzhou_25to50pp.tif,120.5137497615,31.3145836185,-0.01,0.01,0.04,119.9179166665,121.33208276750001,30.7612505065,32.0270833335,13349201.420304995,13506651.70500506,3601808.715046981,3766866.2608005786
Suzhou_50to100pp.tif,120.5137497615,31.3145836185,-0.01,0.01,0.04,119.9179166665,121.33208276750001,30.7612505065,32.0270833335,13349201.420304995,13506651.70500506,3601808.715046981,3766866.2608005786
Suzhou_gt100pp.tif,120.5137497615,31.3145836185,0,0,0.04,119.9179166665,121.33208276750001,30.7612505065,32.0270833335,13349201.420304995,13506651.70500506,3601808.715046981,3766866.2608005786
Tianjin_0to25pp.tif,117.2537497795,39.7587501975,-0.18,0.04,0.18,116.702083333166,118.06041612316601,38.554584012499994,40.252083333499996,12991216.491162218,13142462.167699069,4658093.5199718615,4902642.246783084
Tianjin_25to50pp.tif,117.2537497795,39.7587501975,-0.04,0.02,0.18,116.702083333166,118.06041612316601,38.554584012499994,40.252083333499996,12991216.491162218,13142462.167699069,4658093.5199718615,4902642.246783084
Tianjin_50to100pp.tif,117.2537497795,39.7587501975,-0.02,0.02,0.18,116.702083333166,118.06041612316601,38.554584012499994,40.252083333499996,12991216.491162218,13142462.167699069,4658093.5199718615,4902642.246783084
Tianjin_gt100pp.tif,117.2537497795,39.7587501975,-0.01,0.01,0.18,116.702083333166,118.06041612316601,38.554584012499994,40.252083333499996,12991216.491162218,13142462.167699069,4658093.5199718615,4902642.246783084
Tokyo_0to25pp.tif,139.3145831845,35.7745833835,-0.02,0.01,0.02,138.9429166665,139.9187496095,35.5012501591667,35.8987500001667,15467054.732647024,15575648.037453366,4232161.766262541,4286698.456916831
Tokyo_25to50pp.tif,139.3145831845,35.7745833835,0,0,0.02,138.9429166665,139.9187496095,35.5012501591667,35.8987500001667,15467054.732647024,15575648.037453366,4232161.766262541,4286698.456916831
Tokyo_50to100pp.tif,139.3145831845,35.7745833835,0,0,0.02,138.9429166665,139.9187496095,35.5012501591667,35.8987500001667,15467054.732647024,15575648.037453366,4232161.766262541,4286698.456916831
Tokyo_gt100pp.tif,139.3145831845,35.7745833835,0,0,0.02,138.9429166665,139.9187496095,35.5012501591667,35.8987500001667,15467054.732647024,15575648.037453366,4232161.766262541,4286698.456916831
"Washington,D.C._0to25pp.tif",-77.0229167055,38.9062500365,-0.02,0.01,0.02,-77.1195833335,-76.9095834175,38.7912500821666,38.9962500001666,-8584912.746874647,-8561580.468225548,4691863.027390668,4721134.431514083
"Washington,D.C._25to50pp.tif",-77.0229167055,38.9062500365,0,0,0.02,-77.1195833335,-76.9095834175,38.7912500821666,38.9962500001666,-8584912.746874647,-8561580.468225548,4691863.027390668,4721134.431514083
"Washington,D.C._50to100pp.tif",-77.0229167055,38.9062500365,0,0,0.02,-77.1195833335,-76.9095834175,38.7912500821666,38.9962500001666,-8584912.746874647,-8561580.468225548,4691863.027390668,4721134.431514083
"Washington,D.C._gt100pp.tif",-77.0229167055,38.9062500365,0,0,0.02,-77.1195833335,-76.9095834175,38.7912500821666,38.9962500001666,-8584912.746874647,-8561580.468225548,4691863.027390668,4721134.431514083
Yangon_0to25pp.tif,96.1354166105,16.9570833865,-0.07,0.02,0.07,95.9945833331667,96.3662498511667,16.5920835328333,17.0904166668333,10686068.135560583,10727419.485390196,1873422.6140491173,1931352.6156537351
Yangon_25to50pp.tif,96.1354166105,16.9570833865,-0.01,0.01,0.07,95.9945833331667,96.3662498511667,16.5920835328333,17.0904166668333,10686068.135560583,10727419.485390196,1873422.6140491173,1931352.6156537351
Yangon_50to100pp.tif,96.1354166105,16.9570833865,-0.01,0.01,0.07,95.9945833331667,96.3662498511667,16.5920835328333,17.0904166668333,10686068.135560583,10727419.485390196,1873422.6140491173,1931352.6156537351
Yangon_gt100pp.tif,96.1354166105,16.9570833865,0,0,0.07,95.9945833331667,96.3662498511667,16.5920835328333,17.0904166668333,10686068.135560583,10727419.485390196,1873422.6140491173,1931352.6156537351
